Post Text,Post Timestamp,Post Link,Reply Text,Reply Timestamp
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"The house’s job is now entirely PR, gaslighting, and getting the talking points spread. 

Trump (or Musk?) has the power of the speaker concentrated to him, as well as all those other bad appointments. All concentrated to the presidency now. 

Kings and serfs.",2024-12-19T18:48:34.501Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,Nobody's even been sworn in yet and it's already collapsing into a spectacle of chaotic infighting,2024-12-19T18:31:42.020Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,Trump is orchestrating all the chaos. Elon told him to do it.,2024-12-19T19:35:22.188Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,The dems shouldn’t be bailing them out.   No way can they agree to raise the debt ceiling.     Time to toughen up.  #debtceiling,2024-12-19T18:26:50.816Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,HOUSE REPUBLICANS.........,2024-12-19T19:55:23.803Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,Fox will blame Democrats for the chaos. And Trump and Musk will use this chaos to ram through their radical agenda.,2024-12-19T18:25:15.102Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"Well Trump isn't in charge, that's for sure. Dems should hold a public-facing meeting with Elon.",2024-12-19T18:31:43.675Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,Where is the most experienced ever and most popular Democrat of all time… Isn’t he still president… Anyone check the nursing home?,2024-12-19T18:25:57.593Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,FAFO,2024-12-19T18:25:18.265Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"Trump wants to blame Biden and libs and the Republicans will try that too.

I doubt they will succeed but who knows",2024-12-19T18:28:02.079Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,There goes a plan with no ‘concept of a plan’.  Stable genius.,2024-12-19T18:45:28.689Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,I have no idea how anyone supports anyone in Congress. Team sports is destroying us. Toss them all out. Start over.,2024-12-19T18:33:20.541Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"House Republicans pictured wearing T-shirts for the German rock band ""KMFDM.""",2024-12-19T18:29:04.087Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"""We believe in nothing! Nothing! And tomorrow we come back and we cut off your Johnson.""",2024-12-19T18:49:46.937Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"Schumer needs to bring this to the Senate floor TODAY & force a vote that passes. Then Biden should go on national TV Saturday at his desk w pen in hand saying he's waiting for the House to pass the CR for his signature. 

Make Johnson, Musk, and his puppet-bitch Trump own this shutdown explicitly.",2024-12-19T18:48:42.331Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"NOT NEW: Mainstream news orgs sanewashed an incompetent fascist and his billionaire enablers, act surprised at current events",2024-12-19T18:29:02.289Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"I think it's MUSK'S demands.  Trump is just along for the ride on this one, with Leon in the driver's seat.

Trump 2.0 hasn't even begun and it's already a 5-alarm clusterfuck of incompetence.",2024-12-19T18:27:27.203Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,Speaker Johnson weakness shining as bright as the North Star! 🫤,2024-12-19T18:36:11.620Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,last I heard Biden was still the president in charge,2024-12-19T19:38:55.854Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,"""With less than 36 hours to go before a deadline that would shut down vast swaths of the federal government""

Isn't it less than 12 hours? Isn't it midnight tonight?",2024-12-19T18:32:55.147Z
"NEW: Trump's demands leave Republicans flailing with no plan on eve of shutdown

House GOP leaders have no plan, or even a concept of a plan, for what’s next.

They're not negotiating with Democrats, whose support they need.

Dems wonder who's in charge.

www.nbcnews.com/politics/con...",2024-12-19T18:24:02.961Z,https://www.nbcnews.com/politics/congress/trumps-demands-leave-republicans-no-plan-government-shutdown-rcna184866,Republicans can't govern,2024-12-19T18:35:15.026Z
